agent,period,policy,state,action,next_state
396,17,0.0,2,0,3
396,18,0.0,3,1,1
396,19,0.0,1,0,2
396,20,0.0,2,0,3
396,21,0.0,3,1,0
396,22,0.0,0,0,1
396,23,0.0,1,1,0
396,24,0.0,0,0,1
396,25,0.0,1,0,2
396,26,0.0,2,0,3
396,27,0.0,3,0,4
396,28,0.0,4,1,0
396,29,0.0,0,0,1
397,0,1.0,2,1,0
397,1,1.0,0,0,0
397,2,1.0,0,0,1
397,3,1.0,1,1,1
397,4,1.0,1,0,2
397,5,1.0,2,1,0
397,6,1.0,0,0,1
397,7,1.0,1,1,1
397,8,1.0,1,0,2
397,9,1.0,2,0,3
397,10,1.0,3,0,4
397,11,1.0,4,1,1
397,12,1.0,1,1,0
397,13,1.0,0,0,1
397,14,1.0,1,0,2
397,15,1.0,2,0,3
397,16,1.0,3,1,0
397,17,1.0,0,1,0
397,18,1.0,0,0,1
397,19,1.0,1,1,1
397,20,1.0,1,0,1
397,21,1.0,1,0,1
397,22,1.0,1,0,2
397,23,1.0,2,0,3
397,24,1.0,3,1,1
397,25,1.0,1,0,1
397,26,1.0,1,1,0
397,27,1.0,0,0,1
397,28,1.0,1,1,0
397,29,1.0,0,0,1
398,0,0.0,4,0,4
398,1,0.0,4,1,0
398,2,0.0,0,0,0
398,3,0.0,0,0,0
398,4,0.0,0,0,1
398,5,0.0,1,0,2
398,6,0.0,2,0,3
398,7,0.0,3,1,1
398,8,0.0,1,0,2
398,9,0.0,2,0,3
398,10,0.0,3,0,4
398,11,0.0,4,1,0
398,12,0.0,0,0,0
398,13,0.0,0,0,1
398,14,0.0,1,0,2
398,15,0.0,2,1,0
398,16,0.0,0,0,0
398,17,0.0,0,0,1
398,18,0.0,1,0,2
398,19,0.0,2,0,3
398,20,0.0,3,1,0
398,21,0.0,0,0,1
398,22,0.0,1,0,1
398,23,0.0,1,0,2
398,24,0.0,2,0,2
398,25,0.0,2,0,3
398,26,0.0,3,0,3
398,27,0.0,3,0,3
398,28,0.0,3,1,0
398,29,0.0,0,0,1
399,0,1.0,0,0,1
399,1,1.0,1,0,2
399,2,1.0,2,0,2
399,3,1.0,2,1,0
399,4,1.0,0,0,1
399,5,1.0,1,1,1
399,6,1.0,1,0,2
399,7,1.0,2,0,3
399,8,1.0,3,0,4
399,9,1.0,4,1,1
399,10,1.0,1,0,1
399,11,1.0,1,1,0
399,12,1.0,0,1,0
399,13,1.0,0,0,1
399,14,1.0,1,0,2
399,15,1.0,2,0,2
399,16,1.0,2,1,0
399,17,1.0,0,0,1
399,18,1.0,1,0,2
399,19,1.0,2,0,3
399,20,1.0,3,1,1
399,21,1.0,1,0,2
399,22,1.0,2,0,2
399,23,1.0,2,1,0
399,24,1.0,0,0,1
399,25,1.0,1,1,1
399,26,1.0,1,1,0
399,27,1.0,0,0,1
399,28,1.0,1,1,0
399,29,1.0,0,0,1
400,0,0.0,2,1,1
400,1,0.0,1,0,2
400,2,0.0,2,0,3
400,3,0.0,3,0,4
400,4,0.0,4,1,0
400,5,0.0,0,0,0
400,6,0.0,0,1,0
400,7,0.0,0,0,1
400,8,0.0,1,0,1
400,9,0.0,1,0,2
400,10,0.0,2,0,3
400,11,0.0,3,0,4
400,12,0.0,4,1,1
400,13,0.0,1,0,2
400,14,0.0,2,0,2
400,15,0.0,2,0,2
400,16,0.0,2,1,1
400,17,0.0,1,0,2
400,18,0.0,2,1,0
400,19,0.0,0,0,1
400,20,0.0,1,0,2
400,21,0.0,2,0,3
400,22,0.0,3,1,0
400,23,0.0,0,0,0
400,24,0.0,0,0,1
400,25,0.0,1,1,1
400,26,0.0,1,0,2
400,27,0.0,2,0,3
400,28,0.0,3,1,0
400,29,0.0,0,0,0
401,0,1.0,4,1,1
401,1,1.0,1,1,0
401,2,1.0,0,0,1
401,3,1.0,1,1,0
401,4,1.0,0,0,1
401,5,1.0,1,0,1
401,6,1.0,1,0,1
401,7,1.0,1,1,0
401,8,1.0,0,0,0
401,9,1.0,0,0,1
401,10,1.0,1,0,2
401,11,1.0,2,0,3
401,12,1.0,3,1,0
401,13,1.0,0,1,0
401,14,1.0,0,0,1
401,15,1.0,1,1,1
401,16,1.0,1,0,2
401,17,1.0,2,1,0
401,18,1.0,0,0,1
401,19,1.0,1,0,2
401,20,1.0,2,0,3
401,21,1.0,3,1,0
401,22,1.0,0,0,0
401,23,1.0,0,0,1
401,24,1.0,1,0,2
401,25,1.0,2,1,0
401,26,1.0,0,0,1
401,27,1.0,1,0,2
401,28,1.0,2,1,0
401,29,1.0,0,0,1
402,0,0.0,2,1,0
402,1,0.0,0,0,1
402,2,0.0,1,0,1
402,3,0.0,1,0,2
402,4,0.0,2,1,0
402,5,0.0,0,0,1
402,6,0.0,1,1,0
402,7,0.0,0,0,1
402,8,0.0,1,0,2
402,9,0.0,2,0,3
402,10,0.0,3,1,0
402,11,0.0,0,0,1
402,12,0.0,1,0,2
402,13,0.0,2,0,2
402,14,0.0,2,0,3
402,15,0.0,3,1,1
402,16,0.0,1,0,1
402,17,0.0,1,0,1
402,18,0.0,1,0,1
402,19,0.0,1,0,1
402,20,0.0,1,1,0
402,21,0.0,0,0,1
402,22,0.0,1,0,2
402,23,0.0,2,1,0
402,24,0.0,0,0,1
402,25,0.0,1,0,2
402,26,0.0,2,1,0
402,27,0.0,0,0,0
402,28,0.0,0,0,1
402,29,0.0,1,0,2
403,0,1.0,2,0,3
403,1,1.0,3,0,4
403,2,1.0,4,1,0
403,3,1.0,0,1,0
403,4,1.0,0,0,1
403,5,1.0,1,1,0
403,6,1.0,0,0,1
403,7,1.0,1,1,0
403,8,1.0,0,1,1
403,9,1.0,1,0,2
403,10,1.0,2,1,0
403,11,1.0,0,1,0
403,12,1.0,0,0,1
403,13,1.0,1,0,2
403,14,1.0,2,1,1
403,15,1.0,1,1,0
403,16,1.0,0,0,0
403,17,1.0,0,0,1
403,18,1.0,1,0,2
403,19,1.0,2,1,0
403,20,1.0,0,0,1
403,21,1.0,1,0,1
403,22,1.0,1,1,0
403,23,1.0,0,0,1
403,24,1.0,1,0,2
403,25,1.0,2,1,0
403,26,1.0,0,0,1
403,27,1.0,1,0,1
403,28,1.0,1,1,0
403,29,1.0,0,0,1
404,0,0.0,1,0,2
404,1,0.0,2,0,3
404,2,0.0,3,1,0
404,3,0.0,0,0,1
404,4,0.0,1,0,2
404,5,0.0,2,0,3
404,6,0.0,3,1,1
404,7,0.0,1,1,1
404,8,0.0,1,0,2
404,9,0.0,2,0,3
404,10,0.0,3,0,4
404,11,0.0,4,0,4
404,12,0.0,4,0,4
404,13,0.0,4,1,1
404,14,0.0,1,0,1
404,15,0.0,1,0,1
404,16,0.0,1,0,2
404,17,0.0,2,0,3
404,18,0.0,3,1,0
404,19,0.0,0,0,1
404,20,0.0,1,0,2
404,21,0.0,2,0,3
404,22,0.0,3,1,0
404,23,0.0,0,0,1
404,24,0.0,1,1,0
404,25,0.0,0,0,1
404,26,0.0,1,1,0
404,27,0.0,0,0,0
404,28,0.0,0,0,0
404,29,0.0,0,0,1
405,0,1.0,0,0,0
405,1,1.0,0,0,1
405,2,1.0,1,1,0
405,3,1.0,0,1,0
405,4,1.0,0,0,1
405,5,1.0,1,0,2
405,6,1.0,2,1,0
405,7,1.0,0,0,1
405,8,1.0,1,0,2
405,9,1.0,2,1,1
405,10,1.0,1,1,1
405,11,1.0,1,0,1
405,12,1.0,1,0,1
405,13,1.0,1,1,0
405,14,1.0,0,0,0
405,15,1.0,0,0,1
405,16,1.0,1,0,2
405,17,1.0,2,1,0
405,18,1.0,0,0,0
405,19,1.0,0,0,1
405,20,1.0,1,0,2
405,21,1.0,2,1,0
405,22,1.0,0,0,1
405,23,1.0,1,1,1
405,24,1.0,1,1,0
405,25,1.0,0,0,0
405,26,1.0,0,1,0
405,27,1.0,0,0,0
405,28,1.0,0,1,0
405,29,1.0,0,1,0
406,0,0.0,1,0,1
406,1,0.0,1,0,2
406,2,0.0,2,1,0
406,3,0.0,0,0,1
406,4,0.0,1,0,2
406,5,0.0,2,1,0
406,6,0.0,0,0,1
406,7,0.0,1,0,2
406,8,0.0,2,1,0
406,9,0.0,0,0,0
406,10,0.0,0,0,1
406,11,0.0,1,0,2
406,12,0.0,2,1,0
406,13,0.0,0,0,1
406,14,0.0,1,0,2
406,15,0.0,2,0,2
406,16,0.0,2,1,0
406,17,0.0,0,0,1
406,18,0.0,1,0,2
406,19,0.0,2,1,0
406,20,0.0,0,0,0
406,21,0.0,0,0,1
406,22,0.0,1,0,2
406,23,0.0,2,0,3
406,24,0.0,3,1,0
406,25,0.0,0,0,1
406,26,0.0,1,1,1
406,27,0.0,1,1,1
406,28,0.0,1,0,1
406,29,0.0,1,0,1
407,0,1.0,2,0,3
407,1,1.0,3,0,4
407,2,1.0,4,1,0
407,3,1.0,0,0,1
407,4,1.0,1,0,2
407,5,1.0,2,1,0
407,6,1.0,0,0,1
407,7,1.0,1,0,2
407,8,1.0,2,0,3
407,9,1.0,3,0,4
407,10,1.0,4,1,0
407,11,1.0,0,0,1
407,12,1.0,1,0,1
407,13,1.0,1,0,2
407,14,1.0,2,1,0
407,15,1.0,0,0,0
407,16,1.0,0,0,1
407,17,1.0,1,1,0
407,18,1.0,0,0,1
407,19,1.0,1,1,0
407,20,1.0,0,0,1
407,21,1.0,1,0,2
407,22,1.0,2,1,0
407,23,1.0,0,0,1
407,24,1.0,1,1,1
407,25,1.0,1,1,1
407,26,1.0,1,1,0
407,27,1.0,0,0,1
407,28,1.0,1,0,2
407,29,1.0,2,1,0
408,0,0.0,4,1,0
408,1,0.0,0,0,0
408,2,0.0,0,0,0
408,3,0.0,0,0,1
408,4,0.0,1,0,2
408,5,0.0,2,1,1
408,6,0.0,1,0,1
408,7,0.0,1,0,2
408,8,0.0,2,1,0
408,9,0.0,0,0,1
408,10,0.0,1,0,2
408,11,0.0,2,1,0
408,12,0.0,0,0,0
408,13,0.0,0,0,1
408,14,0.0,1,0,1
408,15,0.0,1,0,2
408,16,0.0,2,0,2
408,17,0.0,2,0,3
408,18,0.0,3,1,0
408,19,0.0,0,0,0
408,20,0.0,0,0,1
408,21,0.0,1,0,2
408,22,0.0,2,1,0
408,23,0.0,0,0,1
408,24,0.0,1,0,1
408,25,0.0,1,0,2
408,26,0.0,2,0,2
408,27,0.0,2,0,2
408,28,0.0,2,0,3
408,29,0.0,3,1,0
409,0,1.0,2,0,3
409,1,1.0,3,1,0
409,2,1.0,0,0,1
409,3,1.0,1,1,0
409,4,1.0,0,0,1
409,5,1.0,1,0,1
409,6,1.0,1,1,0
409,7,1.0,0,0,1
409,8,1.0,1,0,2
409,9,1.0,2,0,3
409,10,1.0,3,0,4
409,11,1.0,4,1,0
409,12,1.0,0,0,1
409,13,1.0,1,0,1
409,14,1.0,1,1,0
409,15,1.0,0,0,0
409,16,1.0,0,0,1
409,17,1.0,1,1,1
409,18,1.0,1,0,2
409,19,1.0,2,0,3
409,20,1.0,3,0,4
409,21,1.0,4,1,0
409,22,1.0,0,0,1
409,23,1.0,1,1,0
409,24,1.0,0,1,0
409,25,1.0,0,0,0
409,26,1.0,0,1,0
409,27,1.0,0,0,1
409,28,1.0,1,0,2
409,29,1.0,2,0,2
410,0,0.0,3,1,0
410,1,0.0,0,0,0
410,2,0.0,0,0,1
410,3,0.0,1,0,1
410,4,0.0,1,0,2
410,5,0.0,2,1,0
410,6,0.0,0,0,1
410,7,0.0,1,0,2
410,8,0.0,2,0,3
410,9,0.0,3,1,0
410,10,0.0,0,0,1
410,11,0.0,1,0,1
410,12,0.0,1,0,2
410,13,0.0,2,0,2
410,14,0.0,2,0,2
410,15,0.0,2,1,0
410,16,0.0,0,0,1
410,17,0.0,1,1,0
410,18,0.0,0,0,1
410,19,0.0,1,0,2
410,20,0.0,2,1,1
410,21,0.0,1,0,1
410,22,0.0,1,0,2
410,23,0.0,2,1,0
410,24,0.0,0,0,0
410,25,0.0,0,0,1
410,26,0.0,1,0,2
410,27,0.0,2,0,3
410,28,0.0,3,1,1
410,29,0.0,1,0,2
411,0,1.0,1,1,0
411,1,1.0,0,0,1
411,2,1.0,1,0,2
411,3,1.0,2,1,0
411,4,1.0,0,0,1
411,5,1.0,1,0,2
411,6,1.0,2,1,0
411,7,1.0,0,0,1
411,8,1.0,1,1,0
411,9,1.0,0,0,1
411,10,1.0,1,0,1
411,11,1.0,1,1,0
411,12,1.0,0,0,1
411,13,1.0,1,0,2
411,14,1.0,2,1,0
411,15,1.0,0,0,1
411,16,1.0,1,0,2
411,17,1.0,2,1,0
411,18,1.0,0,0,1
411,19,1.0,1,0,2
411,20,1.0,2,1,0
411,21,1.0,0,0,1
411,22,1.0,1,0,2
411,23,1.0,2,1,0
411,24,1.0,0,0,1
411,25,1.0,1,0,2
411,26,1.0,2,0,3
411,27,1.0,3,1,0
411,28,1.0,0,0,1
411,29,1.0,1,0,2
412,0,0.0,0,0,1
412,1,0.0,1,0,2
412,2,0.0,2,0,3
412,3,0.0,3,0,4
412,4,0.0,4,1,1
412,5,0.0,1,0,2
412,6,0.0,2,0,3
412,7,0.0,3,0,4
412,8,0.0,4,1,0
412,9,0.0,0,0,1
412,10,0.0,1,0,2
412,11,0.0,2,0,3
412,12,0.0,3,1,0
412,13,0.0,0,0,1
412,14,0.0,1,0,2
412,15,0.0,2,0,3
412,16,0.0,3,0,3
412,17,0.0,3,0,3
412,18,0.0,3,1,0
412,19,0.0,0,0,1
412,20,0.0,1,0,2
412,21,0.0,2,0,3
412,22,0.0,3,1,0
412,23,0.0,0,0,1
412,24,0.0,1,1,0
412,25,0.0,0,0,1
412,26,0.0,1,0,1
412,27,0.0,1,1,1
412,28,0.0,1,1,0
412,29,0.0,0,0,1
413,0,1.0,1,0,2
413,1,1.0,2,0,2
413,2,1.0,2,1,0
413,3,1.0,0,0,1
413,4,1.0,1,0,2
413,5,1.0,2,1,0
413,6,1.0,0,0,1
413,7,1.0,1,1,0
413,8,1.0,0,0,1
413,9,1.0,1,0,2
413,10,1.0,2,0,3
413,11,1.0,3,1,0
413,12,1.0,0,0,1
413,13,1.0,1,0,2
413,14,1.0,2,0,3
413,15,1.0,3,1,0
413,16,1.0,0,0,1
413,17,1.0,1,0,2
413,18,1.0,2,1,0
413,19,1.0,0,0,1
413,20,1.0,1,1,0
413,21,1.0,0,0,1
413,22,1.0,1,0,2
413,23,1.0,2,1,1
413,24,1.0,1,1,0
413,25,1.0,0,0,0
413,26,1.0,0,1,1
413,27,1.0,1,1,0
413,28,1.0,0,0,0
413,29,1.0,0,0,1
414,0,0.0,3,1,0
414,1,0.0,0,0,1
414,2,0.0,1,0,2
414,3,0.0,2,0,3
414,4,0.0,3,1,0
414,5,0.0,0,0,0
414,6,0.0,0,0,0
414,7,0.0,0,0,1
414,8,0.0,1,0,2
414,9,0.0,2,0,3
414,10,0.0,3,1,0
414,11,0.0,0,1,0
414,12,0.0,0,0,1
414,13,0.0,1,0,2
414,14,0.0,2,0,3
414,15,0.0,3,1,0
414,16,0.0,0,0,1
414,17,0.0,1,0,1
414,18,0.0,1,0,2
414,19,0.0,2,1,0
414,20,0.0,0,0,1
414,21,0.0,1,0,2
414,22,0.0,2,1,0
414,23,0.0,0,0,1
414,24,0.0,1,0,1
414,25,0.0,1,0,2
414,26,0.0,2,0,2
414,27,0.0,2,0,3
414,28,0.0,3,0,4
414,29,0.0,4,1,0
415,0,1.0,4,1,1
415,1,1.0,1,1,0
415,2,1.0,0,1,0
415,3,1.0,0,0,1
415,4,1.0,1,0,2
415,5,1.0,2,1,1
415,6,1.0,1,0,2
415,7,1.0,2,0,2
415,8,1.0,2,1,0
415,9,1.0,0,0,0
415,10,1.0,0,0,1
415,11,1.0,1,0,2
415,12,1.0,2,0,2
415,13,1.0,2,1,1
415,14,1.0,1,0,2
415,15,1.0,2,1,0
415,16,1.0,0,0,1
415,17,1.0,1,0,2
415,18,1.0,2,1,0
415,19,1.0,0,0,0
415,20,1.0,0,0,1
415,21,1.0,1,1,0
415,22,1.0,0,0,0
415,23,1.0,0,0,1
415,24,1.0,1,0,2
415,25,1.0,2,1,0
415,26,1.0,0,0,1
415,27,1.0,1,1,0
415,28,1.0,0,0,1
415,29,1.0,1,0,2
416,0,0.0,0,0,1
416,1,0.0,1,0,2
416,2,0.0,2,1,0
416,3,0.0,0,0,1
416,4,0.0,1,0,2
416,5,0.0,2,1,0
416,6,0.0,0,0,1
416,7,0.0,1,1,0
416,8,0.0,0,0,1
416,9,0.0,1,0,1
416,10,0.0,1,0,2
416,11,0.0,2,1,0
416,12,0.0,0,0,1
416,13,0.0,1,0,2
416,14,0.0,2,1,0
416,15,0.0,0,0,0
416,16,0.0,0,0,1
416,17,0.0,1,0,1
416,18,0.0,1,0,2
416,19,0.0,2,0,3
416,20,0.0,3,1,0
416,21,0.0,0,0,1
416,22,0.0,1,0,1
416,23,0.0,1,0,1
416,24,0.0,1,0,2
416,25,0.0,2,0,3
416,26,0.0,3,0,3
416,27,0.0,3,1,0
416,28,0.0,0,0,1
416,29,0.0,1,0,2
417,0,1.0,4,1,0
417,1,1.0,0,0,1
417,2,1.0,1,0,2
417,3,1.0,2,0,3
417,4,1.0,3,1,0
417,5,1.0,0,0,1
417,6,1.0,1,0,2
417,7,1.0,2,1,0
417,8,1.0,0,0,0
417,9,1.0,0,0,0
417,10,1.0,0,0,1
417,11,1.0,1,0,2
417,12,1.0,2,1,1
417,13,1.0,1,1,1
417,14,1.0,1,0,2
417,15,1.0,2,1,0
417,16,1.0,0,0,0
417,17,1.0,0,0,1
417,18,1.0,1,0,1
417,19,1.0,1,0,2
417,20,1.0,2,0,2
417,21,1.0,2,1,0
417,22,1.0,0,0,0
417,23,1.0,0,0,0
417,24,1.0,0,0,0
417,25,1.0,0,0,1
417,26,1.0,1,0,2
417,27,1.0,2,1,0
417,28,1.0,0,0,0
417,29,1.0,0,0,1
418,0,0.0,0,0,0
418,1,0.0,0,0,1
418,2,0.0,1,0,2
418,3,0.0,2,0,2
418,4,0.0,2,1,0
418,5,0.0,0,0,1
418,6,0.0,1,0,2
418,7,0.0,2,1,1
418,8,0.0,1,0,2
418,9,0.0,2,0,3
418,10,0.0,3,0,3
418,11,0.0,3,0,4
418,12,0.0,4,1,0
418,13,0.0,0,0,1
418,14,0.0,1,0,2
418,15,0.0,2,0,3
418,16,0.0,3,0,4
418,17,0.0,4,1,1
418,18,0.0,1,0,2
418,19,0.0,2,1,0
418,20,0.0,0,0,0
418,21,0.0,0,0,0
418,22,0.0,0,0,1
418,23,0.0,1,0,1
418,24,0.0,1,0,2
418,25,0.0,2,1,0
418,26,0.0,0,0,1
418,27,0.0,1,0,2
418,28,0.0,2,1,0
418,29,0.0,0,0,1
419,0,1.0,2,1,0
419,1,1.0,0,0,1
419,2,1.0,1,0,2
419,3,1.0,2,1,0
419,4,1.0,0,0,1
419,5,1.0,1,0,2
419,6,1.0,2,1,0
419,7,1.0,0,0,1
419,8,1.0,1,1,0
419,9,1.0,0,0,0
419,10,1.0,0,0,0
419,11,1.0,0,0,0
419,12,1.0,0,1,0
419,13,1.0,0,0,0
419,14,1.0,0,1,0
419,15,1.0,0,0,0
419,16,1.0,0,0,0
419,17,1.0,0,0,1
419,18,1.0,1,1,0
419,19,1.0,0,1,0
419,20,1.0,0,0,1
419,21,1.0,1,0,2
419,22,1.0,2,1,1
419,23,1.0,1,0,2
419,24,1.0,2,1,0
419,25,1.0,0,1,0
419,26,1.0,0,0,1
419,27,1.0,1,1,0
419,28,1.0,0,0,1
419,29,1.0,1,1,0
420,0,0.0,4,1,0
420,1,0.0,0,0,1
420,2,0.0,1,1,1
420,3,0.0,1,0,2
420,4,0.0,2,0,3
420,5,0.0,3,1,0
420,6,0.0,0,0,0
420,7,0.0,0,0,1
420,8,0.0,1,1,0
420,9,0.0,0,0,1
420,10,0.0,1,0,2
420,11,0.0,2,0,2
420,12,0.0,2,1,0
420,13,0.0,0,0,1
420,14,0.0,1,0,2
420,15,0.0,2,1,0
420,16,0.0,0,0,1
420,17,0.0,1,0,2
420,18,0.0,2,1,0
420,19,0.0,0,0,1
420,20,0.0,1,0,2
420,21,0.0,2,0,3
420,22,0.0,3,1,0
420,23,0.0,0,0,1
420,24,0.0,1,0,2
420,25,0.0,2,1,0
420,26,0.0,0,0,1
420,27,0.0,1,0,2
420,28,0.0,2,0,2
420,29,0.0,2,0,3
421,0,1.0,3,1,0
421,1,1.0,0,0,0
421,2,1.0,0,0,1
421,3,1.0,1,1,1
421,4,1.0,1,0,2
421,5,1.0,2,1,0
421,6,1.0,0,0,1
421,7,1.0,1,0,2
421,8,1.0,2,1,0
421,9,1.0,0,0,0
421,10,1.0,0,0,1
421,11,1.0,1,0,2
421,12,1.0,2,1,0
421,13,1.0,0,0,1
421,14,1.0,1,0,1
421,15,1.0,1,1,0
421,16,1.0,0,0,1
421,17,1.0,1,0,2
421,18,1.0,2,0,3
421,19,1.0,3,0,4
421,20,1.0,4,1,0
421,21,1.0,0,0,0
421,22,1.0,0,0,1
421,23,1.0,1,1,1
421,24,1.0,1,1,0
421,25,1.0,0,0,1
421,26,1.0,1,0,1
421,27,1.0,1,0,2
421,28,1.0,2,1,0
421,29,1.0,0,0,0
422,0,0.0,1,0,2
422,1,0.0,2,1,0
422,2,0.0,0,0,1
422,3,0.0,1,0,2
422,4,0.0,2,1,0
422,5,0.0,0,0,0
422,6,0.0,0,0,1
422,7,0.0,1,0,2
422,8,0.0,2,0,3
422,9,0.0,3,1,0
422,10,0.0,0,0,1
422,11,0.0,1,0,2
422,12,0.0,2,0,2
422,13,0.0,2,0,3
422,14,0.0,3,1,0
422,15,0.0,0,0,0
422,16,0.0,0,0,1
422,17,0.0,1,0,1
422,18,0.0,1,0,1
422,19,0.0,1,1,0
422,20,0.0,0,0,1
422,21,0.0,1,1,0
422,22,0.0,0,0,1
422,23,0.0,1,0,2
422,24,0.0,2,1,0
422,25,0.0,0,0,0
422,26,0.0,0,0,1
422,27,0.0,1,0,2
422,28,0.0,2,1,0
422,29,0.0,0,0,1
423,0,1.0,0,0,1
423,1,1.0,1,0,2
423,2,1.0,2,0,3
423,3,1.0,3,0,3
423,4,1.0,3,1,0
423,5,1.0,0,0,0
423,6,1.0,0,1,0
423,7,1.0,0,1,0
423,8,1.0,0,0,1
423,9,1.0,1,0,2
423,10,1.0,2,1,0
423,11,1.0,0,0,1
423,12,1.0,1,1,0
423,13,1.0,0,0,1
423,14,1.0,1,0,1
423,15,1.0,1,0,2
423,16,1.0,2,0,2
423,17,1.0,2,0,3
423,18,1.0,3,1,0
423,19,1.0,0,0,0
423,20,1.0,0,0,1
423,21,1.0,1,1,1
423,22,1.0,1,1,1
423,23,1.0,1,0,2
423,24,1.0,2,0,3
423,25,1.0,3,0,4
423,26,1.0,4,1,0
423,27,1.0,0,0,0
423,28,1.0,0,0,1
423,29,1.0,1,0,1
424,0,0.0,2,1,1
424,1,0.0,1,0,2
424,2,0.0,2,1,0
424,3,0.0,0,1,0
424,4,0.0,0,1,0
424,5,0.0,0,0,1
424,6,0.0,1,1,1
424,7,0.0,1,0,2
424,8,0.0,2,0,3
424,9,0.0,3,1,0
424,10,0.0,0,0,1
424,11,0.0,1,0,1
424,12,0.0,1,1,0
424,13,0.0,0,0,0
424,14,0.0,0,0,1
424,15,0.0,1,0,2
424,16,0.0,2,0,2
424,17,0.0,2,1,0
424,18,0.0,0,0,1
424,19,0.0,1,0,2
424,20,0.0,2,1,0
424,21,0.0,0,0,1
424,22,0.0,1,0,2
424,23,0.0,2,0,2
424,24,0.0,2,1,0
424,25,0.0,0,0,1
424,26,0.0,1,0,2
424,27,0.0,2,1,0
424,28,0.0,0,0,1
424,29,0.0,1,0,2
425,0,1.0,1,0,2
425,1,1.0,2,1,0
425,2,1.0,0,0,1
425,3,1.0,1,0,2
425,4,1.0,2,1,0
425,5,1.0,0,0,1
425,6,1.0,1,0,2
425,7,1.0,2,1,0
425,8,1.0,0,0,0
425,9,1.0,0,0,0
425,10,1.0,0,0,1
425,11,1.0,1,0,2
425,12,1.0,2,0,2
425,13,1.0,2,1,0
425,14,1.0,0,0,1
425,15,1.0,1,0,2
425,16,1.0,2,0,2
425,17,1.0,2,1,0
425,18,1.0,0,1,0
425,19,1.0,0,0,1
425,20,1.0,1,1,0
425,21,1.0,0,0,0
425,22,1.0,0,0,0
425,23,1.0,0,0,1
425,24,1.0,1,0,2
425,25,1.0,2,1,0
425,26,1.0,0,0,1
425,27,1.0,1,0,1
425,28,1.0,1,0,2
425,29,1.0,2,1,0
426,0,0.0,1,1,0
426,1,0.0,0,0,1
426,2,0.0,1,0,2
426,3,0.0,2,1,0
426,4,0.0,0,0,0
426,5,0.0,0,0,0
426,6,0.0,0,0,1
426,7,0.0,1,0,2
426,8,0.0,2,1,0
426,9,0.0,0,0,1
426,10,0.0,1,0,1
426,11,0.0,1,0,1
426,12,0.0,1,0,2
426,13,0.0,2,0,3
426,14,0.0,3,0,4
426,15,0.0,4,1,0
426,16,0.0,0,0,1
426,17,0.0,1,0,2
426,18,0.0,2,1,0
426,19,0.0,0,0,1
426,20,0.0,1,0,1
426,21,0.0,1,0,2
426,22,0.0,2,0,3
426,23,0.0,3,1,0
426,24,0.0,0,0,1
426,25,0.0,1,0,1
426,26,0.0,1,0,2
426,27,0.0,2,1,1
426,28,0.0,1,1,0
426,29,0.0,0,0,1
427,0,1.0,2,1,1
427,1,1.0,1,1,0
427,2,1.0,0,1,0
427,3,1.0,0,0,1
427,4,1.0,1,1,0
427,5,1.0,0,0,1
427,6,1.0,1,0,1
427,7,1.0,1,0,1
427,8,1.0,1,0,1
427,9,1.0,1,0,2
427,10,1.0,2,1,0
427,11,1.0,0,0,0
427,12,1.0,0,1,1
427,13,1.0,1,1,0
427,14,1.0,0,1,0
427,15,1.0,0,0,1
427,16,1.0,1,0,2
427,17,1.0,2,0,2
427,18,1.0,2,1,0
427,19,1.0,0,0,1
427,20,1.0,1,1,0
427,21,1.0,0,0,0
427,22,1.0,0,0,1
427,23,1.0,1,0,2
427,24,1.0,2,1,0
427,25,1.0,0,1,0
427,26,1.0,0,0,1
427,27,1.0,1,0,2
427,28,1.0,2,0,3
427,29,1.0,3,0,4
428,0,0.0,3,0,4
428,1,0.0,4,1,0
428,2,0.0,0,0,1
428,3,0.0,1,0,1
428,4,0.0,1,0,2
428,5,0.0,2,0,3
428,6,0.0,3,0,4
428,7,0.0,4,0,4
428,8,0.0,4,1,1
428,9,0.0,1,1,0
428,10,0.0,0,0,0
428,11,0.0,0,0,1
428,12,0.0,1,0,2
428,13,0.0,2,0,2
428,14,0.0,2,0,3
428,15,0.0,3,1,0
428,16,0.0,0,1,1
428,17,0.0,1,0,1
428,18,0.0,1,1,1
428,19,0.0,1,0,1
428,20,0.0,1,0,2
428,21,0.0,2,1,0
428,22,0.0,0,0,1
428,23,0.0,1,0,2
428,24,0.0,2,0,2
428,25,0.0,2,1,0
428,26,0.0,0,0,0
428,27,0.0,0,0,1
428,28,0.0,1,1,0
428,29,0.0,0,0,1
429,0,1.0,3,1,0
429,1,1.0,0,0,1
429,2,1.0,1,1,0
429,3,1.0,0,0,1
429,4,1.0,1,0,2
429,5,1.0,2,1,0
429,6,1.0,0,0,1
429,7,1.0,1,0,2
429,8,1.0,2,0,3
429,9,1.0,3,1,0
429,10,1.0,0,0,1
429,11,1.0,1,0,2
429,12,1.0,2,0,3
429,13,1.0,3,0,4
429,14,1.0,4,0,4
429,15,1.0,4,1,0
429,16,1.0,0,0,1
429,17,1.0,1,1,0
429,18,1.0,0,0,1
429,19,1.0,1,0,1
429,20,1.0,1,0,1
429,21,1.0,1,1,0
429,22,1.0,0,0,0
429,23,1.0,0,0,0
429,24,1.0,0,1,0
