agent_id,period,regime,state,action,next_state
174,13,1,1,0,1
174,14,1,1,0,1
174,15,1,1,1,0
174,16,1,0,1,0
174,17,1,0,1,0
174,18,1,0,0,1
174,19,1,1,1,0
175,0,1,2,0,2
175,1,1,2,1,2
175,2,1,2,0,2
175,3,1,2,1,1
175,4,1,1,0,1
175,5,1,1,0,1
175,6,1,1,0,2
175,7,1,2,1,1
175,8,1,1,0,1
175,9,1,1,1,1
175,10,1,1,1,0
175,11,1,0,0,0
175,12,1,0,1,0
175,13,1,0,1,2
175,14,1,2,1,1
175,15,1,1,0,1
175,16,1,1,1,0
175,17,1,0,1,0
175,18,1,0,1,0
175,19,1,0,0,0
176,0,1,1,0,1
176,1,1,1,1,0
176,2,1,0,1,1
176,3,1,1,0,1
176,4,1,1,0,1
176,5,1,1,1,1
176,6,1,1,0,0
176,7,1,0,1,0
176,8,1,0,0,0
176,9,1,0,0,0
176,10,1,0,0,0
176,11,1,0,0,0
176,12,1,0,0,1
176,13,1,1,1,0
176,14,1,0,1,0
176,15,1,0,0,1
176,16,1,1,1,1
176,17,1,1,1,1
176,18,1,1,0,1
176,19,1,1,1,0
177,0,1,0,1,0
177,1,1,0,0,1
177,2,1,1,1,1
177,3,1,1,1,0
177,4,1,0,1,0
177,5,1,0,0,0
177,6,1,0,1,0
177,7,1,0,0,1
177,8,1,1,1,0
177,9,1,0,0,0
177,10,1,0,1,0
177,11,1,0,1,0
177,12,1,0,1,0
177,13,1,0,1,0
177,14,1,0,0,0
177,15,1,0,0,0
177,16,1,0,1,1
177,17,1,1,0,1
177,18,1,1,0,2
177,19,1,2,1,1
178,0,1,2,1,1
178,1,1,1,1,0
178,2,1,0,0,1
178,3,1,1,1,0
178,4,1,0,0,1
178,5,1,1,1,0
178,6,1,0,1,0
178,7,1,0,0,0
178,8,1,0,0,1
178,9,1,1,0,1
178,10,1,1,1,0
178,11,1,0,1,1
178,12,1,1,0,1
178,13,1,1,1,1
178,14,1,1,1,2
178,15,1,2,0,2
178,16,1,2,0,2
178,17,1,2,1,2
178,18,1,2,0,2
178,19,1,2,0,2
179,0,1,1,0,1
179,1,1,1,1,0
179,2,1,0,1,1
179,3,1,1,1,1
179,4,1,1,1,1
179,5,1,1,0,1
179,6,1,1,1,0
179,7,1,0,1,0
179,8,1,0,0,0
179,9,1,0,0,0
179,10,1,0,1,2
179,11,1,2,1,0
179,12,1,0,0,0
179,13,1,0,0,0
179,14,1,0,1,0
179,15,1,0,0,0
179,16,1,0,1,0
179,17,1,0,0,0
179,18,1,0,1,0
179,19,1,0,1,0
180,0,1,2,1,1
180,1,1,1,1,0
180,2,1,0,1,0
180,3,1,0,1,0
180,4,1,0,0,0
180,5,1,0,1,0
180,6,1,0,0,0
180,7,1,0,0,0
180,8,1,0,1,0
180,9,1,0,0,0
180,10,1,0,0,0
180,11,1,0,1,0
180,12,1,0,0,0
180,13,1,0,1,0
180,14,1,0,1,0
180,15,1,0,0,0
180,16,1,0,0,1
180,17,1,1,1,0
180,18,1,0,1,0
180,19,1,0,1,0
181,0,1,1,1,0
181,1,1,0,0,0
181,2,1,0,0,0
181,3,1,0,0,0
181,4,1,0,0,0
181,5,1,0,1,1
181,6,1,1,1,0
181,7,1,0,1,0
181,8,1,0,0,0
181,9,1,0,1,0
181,10,1,0,1,0
181,11,1,0,0,0
181,12,1,0,0,0
181,13,1,0,1,0
181,14,1,0,1,1
181,15,1,1,0,1
181,16,1,1,1,0
181,17,1,0,0,0
181,18,1,0,1,1
181,19,1,1,0,1
182,0,1,2,0,2
182,1,1,2,0,2
182,2,1,2,1,0
182,3,1,0,0,0
182,4,1,0,1,1
182,5,1,1,1,0
182,6,1,0,0,0
182,7,1,0,1,0
182,8,1,0,1,0
182,9,1,0,0,0
182,10,1,0,1,2
182,11,1,2,0,2
182,12,1,2,0,2
182,13,1,2,1,0
182,14,1,0,0,0
182,15,1,0,1,0
182,16,1,0,0,1
182,17,1,1,0,1
182,18,1,1,0,2
182,19,1,2,1,1
183,0,1,0,0,0
183,1,1,0,0,1
183,2,1,1,1,1
183,3,1,1,0,2
183,4,1,2,0,2
183,5,1,2,0,2
183,6,1,2,1,0
183,7,1,0,1,0
183,8,1,0,0,0
183,9,1,0,0,1
183,10,1,1,1,0
183,11,1,0,1,0
183,12,1,0,1,0
183,13,1,0,1,0
183,14,1,0,1,0
183,15,1,0,0,0
183,16,1,0,0,0
183,17,1,0,1,0
183,18,1,0,1,1
183,19,1,1,1,0
184,0,1,2,1,1
184,1,1,1,1,2
184,2,1,2,1,1
184,3,1,1,0,1
184,4,1,1,0,1
184,5,1,1,0,2
184,6,1,2,1,0
184,7,1,0,0,0
184,8,1,0,0,2
184,9,1,2,1,1
184,10,1,1,1,0
184,11,1,0,1,0
184,12,1,0,0,1
184,13,1,1,1,0
184,14,1,0,0,0
184,15,1,0,1,0
184,16,1,0,0,0
184,17,1,0,0,0
184,18,1,0,0,0
184,19,1,0,1,0
185,0,1,0,0,0
185,1,1,0,0,0
185,2,1,0,1,0
185,3,1,0,0,0
185,4,1,0,1,0
185,5,1,0,0,0
185,6,1,0,1,0
185,7,1,0,0,0
185,8,1,0,1,0
185,9,1,0,1,0
185,10,1,0,0,1
185,11,1,1,1,0
185,12,1,0,1,0
185,13,1,0,1,0
185,14,1,0,0,0
185,15,1,0,1,0
185,16,1,0,0,0
185,17,1,0,1,0
185,18,1,0,1,0
185,19,1,0,0,1
186,0,1,1,1,1
186,1,1,1,1,1
186,2,1,1,1,0
186,3,1,0,1,0
186,4,1,0,1,0
186,5,1,0,0,1
186,6,1,1,1,0
186,7,1,0,1,0
186,8,1,0,0,2
186,9,1,2,1,2
186,10,1,2,0,2
186,11,1,2,1,1
186,12,1,1,0,1
186,13,1,1,1,0
186,14,1,0,0,0
186,15,1,0,1,2
186,16,1,2,1,1
186,17,1,1,1,1
186,18,1,1,1,0
186,19,1,0,1,0
187,0,1,0,1,0
187,1,1,0,0,0
187,2,1,0,0,0
187,3,1,0,0,0
187,4,1,0,1,0
187,5,1,0,0,0
187,6,1,0,1,1
187,7,1,1,1,1
187,8,1,1,0,1
187,9,1,1,1,0
187,10,1,0,1,0
187,11,1,0,1,0
187,12,1,0,1,0
187,13,1,0,0,0
187,14,1,0,0,0
187,15,1,0,0,1
187,16,1,1,1,1
187,17,1,1,0,1
187,18,1,1,1,0
187,19,1,0,1,0
188,0,1,1,0,2
188,1,1,2,1,1
188,2,1,1,0,1
188,3,1,1,1,0
188,4,1,0,1,0
188,5,1,0,1,0
188,6,1,0,0,1
188,7,1,1,1,0
188,8,1,0,1,0
188,9,1,0,1,1
188,10,1,1,0,2
188,11,1,2,1,0
188,12,1,0,1,0
188,13,1,0,1,0
188,14,1,0,1,0
188,15,1,0,1,0
188,16,1,0,0,0
188,17,1,0,0,0
188,18,1,0,0,1
188,19,1,1,1,1
189,0,1,2,1,0
189,1,1,0,0,1
189,2,1,1,0,1
189,3,1,1,0,0
189,4,1,0,0,0
189,5,1,0,0,0
189,6,1,0,0,0
189,7,1,0,1,0
189,8,1,0,0,0
189,9,1,0,0,0
189,10,1,0,1,0
189,11,1,0,0,0
189,12,1,0,1,0
189,13,1,0,1,0
189,14,1,0,1,0
189,15,1,0,0,1
189,16,1,1,1,0
189,17,1,0,0,0
189,18,1,0,0,0
189,19,1,0,1,1
190,0,1,1,1,1
190,1,1,1,0,0
190,2,1,0,1,0
190,3,1,0,0,0
190,4,1,0,0,0
190,5,1,0,0,0
190,6,1,0,1,0
190,7,1,0,1,0
190,8,1,0,0,1
190,9,1,1,1,0
190,10,1,0,1,0
190,11,1,0,0,1
190,12,1,1,1,1
190,13,1,1,0,1
190,14,1,1,1,1
190,15,1,1,1,0
190,16,1,0,1,0
190,17,1,0,0,1
190,18,1,1,1,0
190,19,1,0,0,0
191,0,1,1,1,0
191,1,1,0,0,1
191,2,1,1,1,0
191,3,1,0,1,0
191,4,1,0,0,0
191,5,1,0,1,0
191,6,1,0,0,0
191,7,1,0,0,1
191,8,1,1,1,0
191,9,1,0,0,0
191,10,1,0,0,0
191,11,1,0,0,0
191,12,1,0,1,0
191,13,1,0,1,0
191,14,1,0,1,0
191,15,1,0,0,0
191,16,1,0,1,0
191,17,1,0,0,1
191,18,1,1,1,1
191,19,1,1,0,1
192,0,1,1,1,0
192,1,1,0,0,0
192,2,1,0,0,0
192,3,1,0,1,1
192,4,1,1,1,1
192,5,1,1,1,0
192,6,1,0,0,0
192,7,1,0,0,0
192,8,1,0,1,0
192,9,1,0,0,2
192,10,1,2,1,1
192,11,1,1,1,0
192,12,1,0,1,0
192,13,1,0,1,0
192,14,1,0,0,1
192,15,1,1,1,2
192,16,1,2,1,2
192,17,1,2,1,2
192,18,1,2,1,0
192,19,1,0,1,0
193,0,1,0,1,1
193,1,1,1,1,1
193,2,1,1,1,0
193,3,1,0,1,0
193,4,1,0,1,0
193,5,1,0,1,0
193,6,1,0,1,1
193,7,1,1,0,1
193,8,1,1,1,1
193,9,1,1,1,0
193,10,1,0,1,0
193,11,1,0,0,0
193,12,1,0,0,1
193,13,1,1,1,0
193,14,1,0,0,0
193,15,1,0,0,0
193,16,1,0,0,0
193,17,1,0,1,0
193,18,1,0,0,1
193,19,1,1,1,2
194,0,1,2,0,2
194,1,1,2,0,2
194,2,1,2,1,0
194,3,1,0,0,0
194,4,1,0,1,1
194,5,1,1,0,1
194,6,1,1,1,1
194,7,1,1,1,0
194,8,1,0,1,0
194,9,1,0,0,0
194,10,1,0,0,2
194,11,1,2,0,2
194,12,1,2,1,1
194,13,1,1,1,0
194,14,1,0,0,1
194,15,1,1,0,1
194,16,1,1,0,1
194,17,1,1,1,1
194,18,1,1,1,0
194,19,1,0,1,0
195,0,1,2,1,1
195,1,1,1,1,0
195,2,1,0,0,0
195,3,1,0,0,1
195,4,1,1,0,0
195,5,1,0,0,2
195,6,1,2,1,1
195,7,1,1,1,1
195,8,1,1,1,0
195,9,1,0,0,1
195,10,1,1,0,1
195,11,1,1,1,0
195,12,1,0,1,0
195,13,1,0,1,0
195,14,1,0,1,0
195,15,1,0,1,0
195,16,1,0,1,1
195,17,1,1,0,2
195,18,1,2,1,0
195,19,1,0,0,2
196,0,1,2,1,1
196,1,1,1,0,1
196,2,1,1,1,1
196,3,1,1,0,2
196,4,1,2,1,0
196,5,1,0,1,0
196,6,1,0,0,0
196,7,1,0,0,0
196,8,1,0,0,0
196,9,1,0,1,1
196,10,1,1,1,0
196,11,1,0,1,1
196,12,1,1,1,0
196,13,1,0,1,0
196,14,1,0,1,1
196,15,1,1,0,0
196,16,1,0,1,0
196,17,1,0,1,0
196,18,1,0,0,0
196,19,1,0,1,0
197,0,1,1,1,1
197,1,1,1,0,1
197,2,1,1,1,1
197,3,1,1,1,1
197,4,1,1,0,2
197,5,1,2,1,1
197,6,1,1,1,0
197,7,1,0,1,0
197,8,1,0,1,1
197,9,1,1,0,1
197,10,1,1,0,1
197,11,1,1,0,0
197,12,1,0,0,0
197,13,1,0,0,0
197,14,1,0,0,0
197,15,1,0,1,0
197,16,1,0,1,0
197,17,1,0,1,1
197,18,1,1,1,1
197,19,1,1,0,1
198,0,1,2,1,1
198,1,1,1,0,0
198,2,1,0,1,0
198,3,1,0,0,1
198,4,1,1,0,2
198,5,1,2,1,1
198,6,1,1,1,1
198,7,1,1,1,2
198,8,1,2,1,1
198,9,1,1,1,0
198,10,1,0,1,0
198,11,1,0,0,1
198,12,1,1,1,0
198,13,1,0,0,0
198,14,1,0,1,0
198,15,1,0,1,0
198,16,1,0,0,0
198,17,1,0,0,1
198,18,1,1,0,1
198,19,1,1,1,0
199,0,1,1,0,1
199,1,1,1,0,2
199,2,1,2,1,1
199,3,1,1,1,0
199,4,1,0,0,0
199,5,1,0,0,0
199,6,1,0,1,0
199,7,1,0,0,0
199,8,1,0,0,0
199,9,1,0,1,0
199,10,1,0,1,0
199,11,1,0,1,0
199,12,1,0,0,0
199,13,1,0,1,0
199,14,1,0,0,1
199,15,1,1,0,1
199,16,1,1,1,0
199,17,1,0,1,0
199,18,1,0,0,0
199,19,1,0,0,0
200,0,1,2,1,1
200,1,1,1,1,0
200,2,1,0,1,0
200,3,1,0,1,0
200,4,1,0,1,0
200,5,1,0,0,0
200,6,1,0,0,0
200,7,1,0,1,0
200,8,1,0,1,0
200,9,1,0,0,1
200,10,1,1,1,2
200,11,1,2,0,2
200,12,1,2,1,0
200,13,1,0,0,0
200,14,1,0,1,0
200,15,1,0,0,0
200,16,1,0,1,1
200,17,1,1,1,2
200,18,1,2,0,2
200,19,1,2,1,2
201,0,1,1,0,1
201,1,1,1,0,1
201,2,1,1,1,1
201,3,1,1,0,1
201,4,1,1,1,0
201,5,1,0,1,0
201,6,1,0,0,0
201,7,1,0,0,0
201,8,1,0,0,1
201,9,1,1,1,0
201,10,1,0,0,0
201,11,1,0,1,0
201,12,1,0,1,0
201,13,1,0,0,0
201,14,1,0,1,0
201,15,1,0,0,0
201,16,1,0,1,0
201,17,1,0,0,1
201,18,1,1,0,1
201,19,1,1,1,0
202,0,1,0,1,0
202,1,1,0,0,1
202,2,1,1,0,1
202,3,1,1,1,1
202,4,1,1,0,1
202,5,1,1,0,1
202,6,1,1,1,1
202,7,1,1,1,0
202,8,1,0,1,0
202,9,1,0,1,0
202,10,1,0,1,0
202,11,1,0,1,0
202,12,1,0,0,0
202,13,1,0,0,0
202,14,1,0,0,0
202,15,1,0,0,1
202,16,1,1,1,1
202,17,1,1,1,0
202,18,1,0,1,0
202,19,1,0,0,1
203,0,1,0,0,0
203,1,1,0,1,0
203,2,1,0,0,0
203,3,1,0,1,0
203,4,1,0,0,0
203,5,1,0,0,0
203,6,1,0,1,0
203,7,1,0,1,0
203,8,1,0,0,1
203,9,1,1,1,0
203,10,1,0,0,0
203,11,1,0,0,0
203,12,1,0,0,0
203,13,1,0,0,0
203,14,1,0,1,0
203,15,1,0,1,0
203,16,1,0,0,0
203,17,1,0,0,0
203,18,1,0,0,0
203,19,1,0,1,0
204,0,1,1,1,0
204,1,1,0,1,1
204,2,1,1,0,1
204,3,1,1,0,1
204,4,1,1,1,0
204,5,1,0,0,0
204,6,1,0,1,1
204,7,1,1,0,1
204,8,1,1,1,0
204,9,1,0,1,0
204,10,1,0,0,0
204,11,1,0,0,0
204,12,1,0,0,0
204,13,1,0,0,0
204,14,1,0,0,0
204,15,1,0,0,0
204,16,1,0,0,0
204,17,1,0,1,0
204,18,1,0,0,0
204,19,1,0,0,0
205,0,1,2,1,1
205,1,1,1,1,0
205,2,1,0,1,0
205,3,1,0,1,0
205,4,1,0,0,0
205,5,1,0,1,0
205,6,1,0,1,0
205,7,1,0,0,1
205,8,1,1,1,0
205,9,1,0,1,0
205,10,1,0,1,0
205,11,1,0,1,0
205,12,1,0,0,1
205,13,1,1,0,2
205,14,1,2,1,1
205,15,1,1,0,1
205,16,1,1,1,1
205,17,1,1,0,1
205,18,1,1,0,1
205,19,1,1,1,0
206,0,1,2,1,1
206,1,1,1,1,0
206,2,1,0,0,1
206,3,1,1,1,0
206,4,1,0,0,2
206,5,1,2,1,1
206,6,1,1,0,1
206,7,1,1,1,1
206,8,1,1,1,0
206,9,1,0,0,1
206,10,1,1,1,0
206,11,1,0,1,0
206,12,1,0,1,0
206,13,1,0,1,0
206,14,1,0,0,0
206,15,1,0,0,0
206,16,1,0,0,1
206,17,1,1,1,1
206,18,1,1,1,1
206,19,1,1,1,0
207,0,1,1,0,0
207,1,1,0,1,0
207,2,1,0,0,2
207,3,1,2,1,0
207,4,1,0,1,1
207,5,1,1,1,2
207,6,1,2,1,1
207,7,1,1,1,1
207,8,1,1,0,0
207,9,1,0,1,0
207,10,1,0,1,0
207,11,1,0,1,0
207,12,1,0,0,0
207,13,1,0,0,0
207,14,1,0,1,0
207,15,1,0,0,0
207,16,1,0,0,0
207,17,1,0,0,1
207,18,1,1,0,1
207,19,1,1,1,0
208,0,1,1,1,1
208,1,1,1,1,0
208,2,1,0,1,0
208,3,1,0,1,0
208,4,1,0,0,0
208,5,1,0,0,0
208,6,1,0,1,0
208,7,1,0,0,0
208,8,1,0,1,0
208,9,1,0,1,0
208,10,1,0,0,0
208,11,1,0,0,0
208,12,1,0,0,0
208,13,1,0,0,1
208,14,1,1,0,1
208,15,1,1,1,0
208,16,1,0,1,0
208,17,1,0,1,0
208,18,1,0,0,0
208,19,1,0,0,0
209,0,1,1,1,0
209,1,1,0,0,0
209,2,1,0,0,0
209,3,1,0,0,1
209,4,1,1,0,1
209,5,1,1,0,1
209,6,1,1,1,0
209,7,1,0,1,0
209,8,1,0,1,0
209,9,1,0,0,0
209,10,1,0,0,0
209,11,1,0,0,1
209,12,1,1,1,0
209,13,1,0,0,0
209,14,1,0,1,0
209,15,1,0,1,0
209,16,1,0,1,0
209,17,1,0,0,0
209,18,1,0,0,1
209,19,1,1,1,1
210,0,1,0,0,2
210,1,1,2,1,0
210,2,1,0,1,0
210,3,1,0,1,0
210,4,1,0,1,0
210,5,1,0,0,0
210,6,1,0,0,0
210,7,1,0,0,1
210,8,1,1,1,1
210,9,1,1,1,0
210,10,1,0,0,0
210,11,1,0,1,0
210,12,1,0,0,0
210,13,1,0,0,1
210,14,1,1,1,0
210,15,1,0,0,0
210,16,1,0,0,1
210,17,1,1,1,0
210,18,1,0,0,0
210,19,1,0,0,0
211,0,1,2,0,1
211,1,1,1,0,1
211,2,1,1,1,1
211,3,1,1,0,2
211,4,1,2,1,2
211,5,1,2,1,0
211,6,1,0,1,0
211,7,1,0,1,0
211,8,1,0,0,0
211,9,1,0,1,1
211,10,1,1,1,1
211,11,1,1,1,0
211,12,1,0,0,1
211,13,1,1,0,1
211,14,1,1,0,1
211,15,1,1,1,1
211,16,1,1,0,1
211,17,1,1,1,0
211,18,1,0,0,0
211,19,1,0,1,1
212,0,1,2,1,1
212,1,1,1,1,0
212,2,1,0,1,0
212,3,1,0,0,0
212,4,1,0,0,1
212,5,1,1,0,1
212,6,1,1,1,0
212,7,1,0,1,0
212,8,1,0,1,0
212,9,1,0,1,0
212,10,1,0,0,0
212,11,1,0,1,0
212,12,1,0,1,0
212,13,1,0,0,0
212,14,1,0,0,0
212,15,1,0,0,0
212,16,1,0,0,0
212,17,1,0,1,0
212,18,1,0,0,1
212,19,1,1,0,1
213,0,1,2,1,0
213,1,1,0,1,0
213,2,1,0,1,0
213,3,1,0,0,0
213,4,1,0,0,0
213,5,1,0,0,0
213,6,1,0,0,0
213,7,1,0,1,0
213,8,1,0,1,0
213,9,1,0,0,0
213,10,1,0,0,0
213,11,1,0,1,0
213,12,1,0,0,0
213,13,1,0,0,0
213,14,1,0,1,0
213,15,1,0,0,0
213,16,1,0,0,0
213,17,1,0,1,1
213,18,1,1,1,1
213,19,1,1,1,1
214,0,1,2,1,2
214,1,1,2,1,1
214,2,1,1,0,2
214,3,1,2,0,2
214,4,1,2,1,0
214,5,1,0,1,0
214,6,1,0,1,0
214,7,1,0,0,0
214,8,1,0,1,0
214,9,1,0,1,0
214,10,1,0,0,0
214,11,1,0,0,0
214,12,1,0,1,1
214,13,1,1,1,0
214,14,1,0,1,0
214,15,1,0,0,0
214,16,1,0,1,0
214,17,1,0,0,1
214,18,1,1,1,0
214,19,1,0,1,0
215,0,1,2,1,1
215,1,1,1,1,0
215,2,1,0,0,1
215,3,1,1,1,1
215,4,1,1,0,0
215,5,1,0,1,0
215,6,1,0,0,0
215,7,1,0,1,0
215,8,1,0,1,0
215,9,1,0,1,0
215,10,1,0,0,1
215,11,1,1,1,0
215,12,1,0,0,0
215,13,1,0,0,0
215,14,1,0,1,0
215,15,1,0,1,0
215,16,1,0,0,0
215,17,1,0,0,0
215,18,1,0,1,0
215,19,1,0,1,0
216,0,1,0,1,0
216,1,1,0,0,0
216,2,1,0,0,0
216,3,1,0,1,0
216,4,1,0,0,0
216,5,1,0,0,0
216,6,1,0,1,0
216,7,1,0,1,0
216,8,1,0,0,0
216,9,1,0,0,0
216,10,1,0,1,0
216,11,1,0,1,0
216,12,1,0,0,0
216,13,1,0,0,0
216,14,1,0,1,0
216,15,1,0,1,0
216,16,1,0,0,0
216,17,1,0,1,0
216,18,1,0,1,0
216,19,1,0,0,1
217,0,1,0,0,0
217,1,1,0,1,0
217,2,1,0,0,0
217,3,1,0,0,0
217,4,1,0,1,0
217,5,1,0,0,0
217,6,1,0,0,0
217,7,1,0,0,1
217,8,1,1,0,1
217,9,1,1,1,0
217,10,1,0,0,0
217,11,1,0,0,0
217,12,1,0,1,0
217,13,1,0,1,0
217,14,1,0,1,1
217,15,1,1,1,0
217,16,1,0,1,0
217,17,1,0,0,0
217,18,1,0,0,1
217,19,1,1,1,0
218,0,1,1,0,1
218,1,1,1,1,1
218,2,1,1,0,2
218,3,1,2,1,1
218,4,1,1,1,0
218,5,1,0,1,0
218,6,1,0,0,0
218,7,1,0,0,0
218,8,1,0,0,0
218,9,1,0,1,1
218,10,1,1,1,0
218,11,1,0,1,1
218,12,1,1,1,0
218,13,1,0,1,0
218,14,1,0,1,0
218,15,1,0,1,0
218,16,1,0,1,0
218,17,1,0,0,1
218,18,1,1,1,0
218,19,1,0,0,1
219,0,1,1,1,0
219,1,1,0,1,0
219,2,1,0,0,0
219,3,1,0,1,2
219,4,1,2,1,1
219,5,1,1,0,2
219,6,1,2,1,1
219,7,1,1,1,1
219,8,1,1,1,1
219,9,1,1,1,0
219,10,1,0,1,0
219,11,1,0,0,1
219,12,1,1,1,1
219,13,1,1,1,0
219,14,1,0,0,0
219,15,1,0,1,1
219,16,1,1,0,1
219,17,1,1,1,2
219,18,1,2,1,1
219,19,1,1,1,0
220,0,1,1,1,1
220,1,1,1,0,1
220,2,1,1,1,0
220,3,1,0,0,0
220,4,1,0,1,0
220,5,1,0,1,0
220,6,1,0,0,0
220,7,1,0,1,0
220,8,1,0,0,1
220,9,1,1,1,0
220,10,1,0,1,1
220,11,1,1,1,1
220,12,1,1,1,1
220,13,1,1,1,1
220,14,1,1,1,0
220,15,1,0,0,0
220,16,1,0,1,0
220,17,1,0,0,1
220,18,1,1,0,0
220,19,1,0,1,0
221,0,1,1,1,0
221,1,1,0,1,0
221,2,1,0,1,0
221,3,1,0,1,0
221,4,1,0,0,0
221,5,1,0,1,0
221,6,1,0,1,1
221,7,1,1,1,0
221,8,1,0,1,0
221,9,1,0,0,0
221,10,1,0,0,1
221,11,1,1,0,1
221,12,1,1,0,1
221,13,1,1,0,1
221,14,1,1,1,0
221,15,1,0,0,0
221,16,1,0,0,0
221,17,1,0,0,0
221,18,1,0,0,2
221,19,1,2,0,1
222,0,1,1,1,2
222,1,1,2,1,1
222,2,1,1,1,0
222,3,1,0,1,0
222,4,1,0,0,0
222,5,1,0,0,2
222,6,1,2,1,1
222,7,1,1,0,1
222,8,1,1,1,0
222,9,1,0,0,0
222,10,1,0,1,0
222,11,1,0,1,0
222,12,1,0,1,1
222,13,1,1,1,0
222,14,1,0,0,1
222,15,1,1,1,1
222,16,1,1,1,0
222,17,1,0,0,0
222,18,1,0,0,1
222,19,1,1,0,1
223,0,1,1,1,1
223,1,1,1,1,1
223,2,1,1,1,1
223,3,1,1,1,0
223,4,1,0,0,0
223,5,1,0,0,0
223,6,1,0,1,0
223,7,1,0,0,0
223,8,1,0,1,0
223,9,1,0,0,0
223,10,1,0,0,1
223,11,1,1,1,0
223,12,1,0,1,0
223,13,1,0,0,0
223,14,1,0,1,0
223,15,1,0,1,0
223,16,1,0,1,0
223,17,1,0,0,0
223,18,1,0,0,1
223,19,1,1,0,1
224,0,1,2,0,1
224,1,1,1,0,1
224,2,1,1,0,0
224,3,1,0,0,0
224,4,1,0,0,0
224,5,1,0,0,0
224,6,1,0,1,0
224,7,1,0,0,0
224,8,1,0,1,0
224,9,1,0,1,0
224,10,1,0,0,1
224,11,1,1,0,0
224,12,1,0,0,0
224,13,1,0,0,1
224,14,1,1,1,1
224,15,1,1,0,1
224,16,1,1,1,0
224,17,1,0,1,0
224,18,1,0,1,0
224,19,1,0,1,0
225,0,1,0,0,0
225,1,1,0,0,0
225,2,1,0,0,0
225,3,1,0,1,0
225,4,1,0,0,0
225,5,1,0,0,1
225,6,1,1,1,1
225,7,1,1,0,1
225,8,1,1,0,1
225,9,1,1,1,0
225,10,1,0,0,1
225,11,1,1,0,2
225,12,1,2,1,1
225,13,1,1,0,1
225,14,1,1,0,1
225,15,1,1,1,0
225,16,1,0,1,1
225,17,1,1,1,0
225,18,1,0,1,0
225,19,1,0,0,1
226,0,1,0,0,0
226,1,1,0,1,0
226,2,1,0,0,0
226,3,1,0,1,0
226,4,1,0,0,0
226,5,1,0,0,0
226,6,1,0,0,0
226,7,1,0,1,0
226,8,1,0,0,0
226,9,1,0,1,0
226,10,1,0,0,0
226,11,1,0,0,0
226,12,1,0,0,0
226,13,1,0,1,1
226,14,1,1,0,1
226,15,1,1,1,1
226,16,1,1,1,0
226,17,1,0,1,0
226,18,1,0,0,0
226,19,1,0,0,1
227,0,1,0,1,0
227,1,1,0,1,0
227,2,1,0,0,1
227,3,1,1,0,1
227,4,1,1,1,0
227,5,1,0,1,0
227,6,1,0,0,0
227,7,1,0,0,0
227,8,1,0,0,0
227,9,1,0,1,0
227,10,1,0,1,0
227,11,1,0,1,0
227,12,1,0,1,0
227,13,1,0,1,0
227,14,1,0,1,0
227,15,1,0,0,0
227,16,1,0,1,0
227,17,1,0,0,0
227,18,1,0,1,0
227,19,1,0,1,0
228,0,1,0,0,0
228,1,1,0,0,0
228,2,1,0,0,0
228,3,1,0,0,0
228,4,1,0,0,1
228,5,1,1,1,0
228,6,1,0,0,0
228,7,1,0,1,0
228,8,1,0,1,0
228,9,1,0,1,0
228,10,1,0,0,0
228,11,1,0,1,0
228,12,1,0,1,0
228,13,1,0,0,1
228,14,1,1,1,1
228,15,1,1,0,1
228,16,1,1,0,0
228,17,1,0,0,1
228,18,1,1,1,0
228,19,1,0,1,1
229,0,1,2,1,0
229,1,1,0,1,0
229,2,1,0,1,0
229,3,1,0,0,0
229,4,1,0,1,0
229,5,1,0,1,0
229,6,1,0,1,0
229,7,1,0,0,0
229,8,1,0,1,0
229,9,1,0,1,0
229,10,1,0,1,0
229,11,1,0,0,1
229,12,1,1,1,1
229,13,1,1,0,1
229,14,1,1,1,1
229,15,1,1,1,1
229,16,1,1,1,1
229,17,1,1,0,1
229,18,1,1,0,1
229,19,1,1,1,0
230,0,1,0,0,0
230,1,1,0,0,1
230,2,1,1,1,0
230,3,1,0,0,0
230,4,1,0,0,0
230,5,1,0,0,1
230,6,1,1,1,0
230,7,1,0,0,0
230,8,1,0,1,0
230,9,1,0,1,0
230,10,1,0,1,0
230,11,1,0,1,0
230,12,1,0,1,0
230,13,1,0,1,0
230,14,1,0,0,0
230,15,1,0,0,0
230,16,1,0,0,0
230,17,1,0,0,0
230,18,1,0,0,0
230,19,1,0,0,1
231,0,1,0,0,1
231,1,1,1,0,0
231,2,1,0,1,0
231,3,1,0,0,0
231,4,1,0,0,0
231,5,1,0,0,2
231,6,1,2,1,2
231,7,1,2,0,2
231,8,1,2,1,1
231,9,1,1,1,0
231,10,1,0,0,0
231,11,1,0,0,1
231,12,1,1,0,1
231,13,1,1,0,1
231,14,1,1,0,1
231,15,1,1,1,2
231,16,1,2,1,0
231,17,1,0,1,0
231,18,1,0,0,0
231,19,1,0,1,0
232,0,1,1,1,2
232,1,1,2,0,1
232,2,1,1,1,0
232,3,1,0,0,0
232,4,1,0,0,1
232,5,1,1,0,1
232,6,1,1,0,1
232,7,1,1,1,1
232,8,1,1,1,0
232,9,1,0,0,0
232,10,1,0,0,0
232,11,1,0,1,1
232,12,1,1,1,0
232,13,1,0,0,0
232,14,1,0,1,0
232,15,1,0,1,1
232,16,1,1,0,1
232,17,1,1,0,1
