agent,period,subsidy,state,action,next_state
338.0,22.0,0.0,1.0,1.0,1.0
338.0,23.0,0.0,1.0,1.0,0.0
338.0,24.0,0.0,0.0,0.0,1.0
338.0,25.0,0.0,1.0,0.0,2.0
338.0,26.0,0.0,2.0,0.0,3.0
338.0,27.0,0.0,3.0,1.0,0.0
338.0,28.0,0.0,0.0,0.0,1.0
338.0,29.0,0.0,1.0,1.0,0.0
338.0,30.0,0.0,0.0,0.0,0.0
338.0,31.0,0.0,0.0,0.0,1.0
338.0,32.0,0.0,1.0,0.0,2.0
338.0,33.0,0.0,2.0,0.0,2.0
338.0,34.0,0.0,2.0,0.0,3.0
339.0,0.0,0.4,4.0,1.0,0.0
339.0,1.0,0.4,0.0,0.0,1.0
339.0,2.0,0.4,1.0,0.0,2.0
339.0,3.0,0.4,2.0,1.0,1.0
339.0,4.0,0.4,1.0,0.0,2.0
339.0,5.0,0.4,2.0,1.0,0.0
339.0,6.0,0.4,0.0,0.0,1.0
339.0,7.0,0.4,1.0,1.0,0.0
339.0,8.0,0.4,0.0,0.0,1.0
339.0,9.0,0.4,1.0,0.0,2.0
339.0,10.0,0.4,2.0,0.0,2.0
339.0,11.0,0.4,2.0,0.0,2.0
339.0,12.0,0.4,2.0,1.0,0.0
339.0,13.0,0.4,0.0,1.0,0.0
339.0,14.0,0.4,0.0,0.0,1.0
339.0,15.0,0.4,1.0,0.0,1.0
339.0,16.0,0.4,1.0,0.0,2.0
339.0,17.0,0.4,2.0,0.0,3.0
339.0,18.0,0.4,3.0,1.0,0.0
339.0,19.0,0.4,0.0,0.0,1.0
339.0,20.0,0.4,1.0,1.0,0.0
339.0,21.0,0.4,0.0,0.0,1.0
339.0,22.0,0.4,1.0,1.0,0.0
339.0,23.0,0.4,0.0,0.0,1.0
339.0,24.0,0.4,1.0,0.0,1.0
339.0,25.0,0.4,1.0,1.0,0.0
339.0,26.0,0.4,0.0,0.0,1.0
339.0,27.0,0.4,1.0,0.0,2.0
339.0,28.0,0.4,2.0,0.0,2.0
339.0,29.0,0.4,2.0,0.0,3.0
339.0,30.0,0.4,3.0,1.0,0.0
339.0,31.0,0.4,0.0,1.0,0.0
339.0,32.0,0.4,0.0,0.0,1.0
339.0,33.0,0.4,1.0,0.0,2.0
339.0,34.0,0.4,2.0,1.0,0.0
340.0,0.0,0.0,0.0,0.0,0.0
340.0,1.0,0.0,0.0,1.0,0.0
340.0,2.0,0.0,0.0,0.0,1.0
340.0,3.0,0.0,1.0,1.0,0.0
340.0,4.0,0.0,0.0,0.0,1.0
340.0,5.0,0.0,1.0,0.0,2.0
340.0,6.0,0.0,2.0,1.0,0.0
340.0,7.0,0.0,0.0,0.0,0.0
340.0,8.0,0.0,0.0,0.0,0.0
340.0,9.0,0.0,0.0,0.0,1.0
340.0,10.0,0.0,1.0,0.0,1.0
340.0,11.0,0.0,1.0,1.0,0.0
340.0,12.0,0.0,0.0,0.0,0.0
340.0,13.0,0.0,0.0,0.0,1.0
340.0,14.0,0.0,1.0,0.0,2.0
340.0,15.0,0.0,2.0,0.0,3.0
340.0,16.0,0.0,3.0,0.0,4.0
340.0,17.0,0.0,4.0,0.0,4.0
340.0,18.0,0.0,4.0,1.0,0.0
340.0,19.0,0.0,0.0,0.0,0.0
340.0,20.0,0.0,0.0,0.0,1.0
340.0,21.0,0.0,1.0,0.0,1.0
340.0,22.0,0.0,1.0,0.0,2.0
340.0,23.0,0.0,2.0,1.0,0.0
340.0,24.0,0.0,0.0,0.0,1.0
340.0,25.0,0.0,1.0,1.0,0.0
340.0,26.0,0.0,0.0,0.0,0.0
340.0,27.0,0.0,0.0,0.0,1.0
340.0,28.0,0.0,1.0,0.0,2.0
340.0,29.0,0.0,2.0,0.0,3.0
340.0,30.0,0.0,3.0,1.0,0.0
340.0,31.0,0.0,0.0,0.0,0.0
340.0,32.0,0.0,0.0,0.0,1.0
340.0,33.0,0.0,1.0,0.0,2.0
340.0,34.0,0.0,2.0,0.0,3.0
341.0,0.0,0.4,3.0,1.0,0.0
341.0,1.0,0.4,0.0,1.0,0.0
341.0,2.0,0.4,0.0,0.0,1.0
341.0,3.0,0.4,1.0,0.0,1.0
341.0,4.0,0.4,1.0,0.0,2.0
341.0,5.0,0.4,2.0,1.0,0.0
341.0,6.0,0.4,0.0,0.0,1.0
341.0,7.0,0.4,1.0,1.0,0.0
341.0,8.0,0.4,0.0,0.0,1.0
341.0,9.0,0.4,1.0,0.0,1.0
341.0,10.0,0.4,1.0,0.0,2.0
341.0,11.0,0.4,2.0,1.0,0.0
341.0,12.0,0.4,0.0,0.0,1.0
341.0,13.0,0.4,1.0,1.0,0.0
341.0,14.0,0.4,0.0,0.0,0.0
341.0,15.0,0.4,0.0,0.0,0.0
341.0,16.0,0.4,0.0,0.0,1.0
341.0,17.0,0.4,1.0,0.0,2.0
341.0,18.0,0.4,2.0,1.0,0.0
341.0,19.0,0.4,0.0,0.0,1.0
341.0,20.0,0.4,1.0,0.0,2.0
341.0,21.0,0.4,2.0,0.0,3.0
341.0,22.0,0.4,3.0,1.0,0.0
341.0,23.0,0.4,0.0,0.0,1.0
341.0,24.0,0.4,1.0,0.0,2.0
341.0,25.0,0.4,2.0,1.0,0.0
341.0,26.0,0.4,0.0,0.0,0.0
341.0,27.0,0.4,0.0,1.0,0.0
341.0,28.0,0.4,0.0,0.0,1.0
341.0,29.0,0.4,1.0,0.0,2.0
341.0,30.0,0.4,2.0,1.0,0.0
341.0,31.0,0.4,0.0,1.0,0.0
341.0,32.0,0.4,0.0,1.0,1.0
341.0,33.0,0.4,1.0,0.0,1.0
341.0,34.0,0.4,1.0,0.0,2.0
342.0,0.0,0.0,3.0,0.0,4.0
342.0,1.0,0.0,4.0,1.0,0.0
342.0,2.0,0.0,0.0,0.0,0.0
342.0,3.0,0.0,0.0,0.0,1.0
342.0,4.0,0.0,1.0,1.0,0.0
342.0,5.0,0.0,0.0,0.0,1.0
342.0,6.0,0.0,1.0,1.0,0.0
342.0,7.0,0.0,0.0,1.0,1.0
342.0,8.0,0.0,1.0,0.0,2.0
342.0,9.0,0.0,2.0,0.0,3.0
342.0,10.0,0.0,3.0,1.0,0.0
342.0,11.0,0.0,0.0,0.0,1.0
342.0,12.0,0.0,1.0,1.0,0.0
342.0,13.0,0.0,0.0,0.0,1.0
342.0,14.0,0.0,1.0,0.0,2.0
342.0,15.0,0.0,2.0,0.0,2.0
342.0,16.0,0.0,2.0,0.0,2.0
342.0,17.0,0.0,2.0,1.0,0.0
342.0,18.0,0.0,0.0,0.0,1.0
342.0,19.0,0.0,1.0,1.0,0.0
342.0,20.0,0.0,0.0,0.0,1.0
342.0,21.0,0.0,1.0,1.0,0.0
342.0,22.0,0.0,0.0,0.0,1.0
342.0,23.0,0.0,1.0,0.0,2.0
342.0,24.0,0.0,2.0,1.0,0.0
342.0,25.0,0.0,0.0,0.0,1.0
342.0,26.0,0.0,1.0,1.0,1.0
342.0,27.0,0.0,1.0,0.0,1.0
342.0,28.0,0.0,1.0,0.0,2.0
342.0,29.0,0.0,2.0,0.0,3.0
342.0,30.0,0.0,3.0,0.0,4.0
342.0,31.0,0.0,4.0,1.0,0.0
342.0,32.0,0.0,0.0,0.0,0.0
342.0,33.0,0.0,0.0,0.0,1.0
342.0,34.0,0.0,1.0,1.0,0.0
343.0,0.0,0.4,1.0,0.0,2.0
343.0,1.0,0.4,2.0,0.0,3.0
343.0,2.0,0.4,3.0,0.0,4.0
343.0,3.0,0.4,4.0,1.0,0.0
343.0,4.0,0.4,0.0,0.0,1.0
343.0,5.0,0.4,1.0,1.0,0.0
343.0,6.0,0.4,0.0,1.0,0.0
343.0,7.0,0.4,0.0,0.0,1.0
343.0,8.0,0.4,1.0,1.0,1.0
343.0,9.0,0.4,1.0,0.0,2.0
343.0,10.0,0.4,2.0,0.0,2.0
343.0,11.0,0.4,2.0,1.0,0.0
343.0,12.0,0.4,0.0,0.0,0.0
343.0,13.0,0.4,0.0,0.0,1.0
343.0,14.0,0.4,1.0,0.0,1.0
343.0,15.0,0.4,1.0,0.0,2.0
343.0,16.0,0.4,2.0,1.0,0.0
343.0,17.0,0.4,0.0,0.0,1.0
343.0,18.0,0.4,1.0,1.0,0.0
343.0,19.0,0.4,0.0,0.0,1.0
343.0,20.0,0.4,1.0,0.0,1.0
343.0,21.0,0.4,1.0,0.0,2.0
343.0,22.0,0.4,2.0,1.0,0.0
343.0,23.0,0.4,0.0,0.0,1.0
343.0,24.0,0.4,1.0,0.0,2.0
343.0,25.0,0.4,2.0,1.0,0.0
343.0,26.0,0.4,0.0,0.0,0.0
343.0,27.0,0.4,0.0,1.0,0.0
343.0,28.0,0.4,0.0,0.0,1.0
343.0,29.0,0.4,1.0,0.0,2.0
343.0,30.0,0.4,2.0,1.0,0.0
343.0,31.0,0.4,0.0,1.0,0.0
343.0,32.0,0.4,0.0,0.0,1.0
343.0,33.0,0.4,1.0,1.0,1.0
343.0,34.0,0.4,1.0,0.0,2.0
344.0,0.0,0.0,1.0,0.0,2.0
344.0,1.0,0.0,2.0,1.0,0.0
344.0,2.0,0.0,0.0,0.0,1.0
344.0,3.0,0.0,1.0,1.0,0.0
344.0,4.0,0.0,0.0,0.0,1.0
344.0,5.0,0.0,1.0,0.0,1.0
344.0,6.0,0.0,1.0,0.0,1.0
344.0,7.0,0.0,1.0,1.0,0.0
344.0,8.0,0.0,0.0,1.0,0.0
344.0,9.0,0.0,0.0,0.0,1.0
344.0,10.0,0.0,1.0,0.0,2.0
344.0,11.0,0.0,2.0,1.0,0.0
344.0,12.0,0.0,0.0,0.0,0.0
344.0,13.0,0.0,0.0,0.0,1.0
344.0,14.0,0.0,1.0,0.0,2.0
344.0,15.0,0.0,2.0,0.0,3.0
344.0,16.0,0.0,3.0,1.0,0.0
344.0,17.0,0.0,0.0,1.0,0.0
344.0,18.0,0.0,0.0,0.0,0.0
344.0,19.0,0.0,0.0,1.0,0.0
344.0,20.0,0.0,0.0,0.0,0.0
344.0,21.0,0.0,0.0,0.0,1.0
344.0,22.0,0.0,1.0,0.0,1.0
344.0,23.0,0.0,1.0,0.0,2.0
344.0,24.0,0.0,2.0,0.0,3.0
344.0,25.0,0.0,3.0,0.0,4.0
344.0,26.0,0.0,4.0,1.0,0.0
344.0,27.0,0.0,0.0,0.0,1.0
344.0,28.0,0.0,1.0,1.0,0.0
344.0,29.0,0.0,0.0,0.0,1.0
344.0,30.0,0.0,1.0,1.0,0.0
344.0,31.0,0.0,0.0,0.0,1.0
344.0,32.0,0.0,1.0,0.0,2.0
344.0,33.0,0.0,2.0,0.0,3.0
344.0,34.0,0.0,3.0,1.0,0.0
345.0,0.0,0.4,1.0,1.0,0.0
345.0,1.0,0.4,0.0,0.0,1.0
345.0,2.0,0.4,1.0,1.0,0.0
345.0,3.0,0.4,0.0,0.0,0.0
345.0,4.0,0.4,0.0,0.0,1.0
345.0,5.0,0.4,1.0,1.0,0.0
345.0,6.0,0.4,0.0,0.0,1.0
345.0,7.0,0.4,1.0,1.0,1.0
345.0,8.0,0.4,1.0,1.0,0.0
345.0,9.0,0.4,0.0,0.0,1.0
345.0,10.0,0.4,1.0,1.0,0.0
345.0,11.0,0.4,0.0,0.0,1.0
345.0,12.0,0.4,1.0,0.0,2.0
345.0,13.0,0.4,2.0,0.0,3.0
345.0,14.0,0.4,3.0,1.0,0.0
345.0,15.0,0.4,0.0,1.0,0.0
345.0,16.0,0.4,0.0,0.0,1.0
345.0,17.0,0.4,1.0,0.0,2.0
345.0,18.0,0.4,2.0,0.0,3.0
345.0,19.0,0.4,3.0,1.0,0.0
345.0,20.0,0.4,0.0,0.0,1.0
345.0,21.0,0.4,1.0,0.0,2.0
345.0,22.0,0.4,2.0,0.0,3.0
345.0,23.0,0.4,3.0,1.0,0.0
345.0,24.0,0.4,0.0,0.0,1.0
345.0,25.0,0.4,1.0,0.0,2.0
345.0,26.0,0.4,2.0,1.0,0.0
345.0,27.0,0.4,0.0,0.0,0.0
345.0,28.0,0.4,0.0,0.0,1.0
345.0,29.0,0.4,1.0,1.0,0.0
345.0,30.0,0.4,0.0,1.0,0.0
345.0,31.0,0.4,0.0,0.0,1.0
345.0,32.0,0.4,1.0,0.0,2.0
345.0,33.0,0.4,2.0,0.0,3.0
345.0,34.0,0.4,3.0,1.0,0.0
346.0,0.0,0.0,4.0,0.0,4.0
346.0,1.0,0.0,4.0,0.0,4.0
346.0,2.0,0.0,4.0,0.0,4.0
346.0,3.0,0.0,4.0,1.0,0.0
346.0,4.0,0.0,0.0,0.0,1.0
346.0,5.0,0.0,1.0,0.0,1.0
346.0,6.0,0.0,1.0,0.0,2.0
346.0,7.0,0.0,2.0,1.0,1.0
346.0,8.0,0.0,1.0,1.0,0.0
346.0,9.0,0.0,0.0,1.0,0.0
346.0,10.0,0.0,0.0,0.0,1.0
346.0,11.0,0.0,1.0,0.0,2.0
346.0,12.0,0.0,2.0,0.0,3.0
346.0,13.0,0.0,3.0,1.0,0.0
346.0,14.0,0.0,0.0,0.0,0.0
346.0,15.0,0.0,0.0,0.0,0.0
346.0,16.0,0.0,0.0,0.0,0.0
346.0,17.0,0.0,0.0,0.0,0.0
346.0,18.0,0.0,0.0,0.0,1.0
346.0,19.0,0.0,1.0,0.0,2.0
346.0,20.0,0.0,2.0,1.0,0.0
346.0,21.0,0.0,0.0,0.0,1.0
346.0,22.0,0.0,1.0,1.0,0.0
346.0,23.0,0.0,0.0,0.0,0.0
346.0,24.0,0.0,0.0,1.0,0.0
346.0,25.0,0.0,0.0,0.0,1.0
346.0,26.0,0.0,1.0,0.0,1.0
346.0,27.0,0.0,1.0,0.0,2.0
346.0,28.0,0.0,2.0,0.0,3.0
346.0,29.0,0.0,3.0,1.0,1.0
346.0,30.0,0.0,1.0,0.0,2.0
346.0,31.0,0.0,2.0,0.0,3.0
346.0,32.0,0.0,3.0,0.0,4.0
346.0,33.0,0.0,4.0,1.0,0.0
346.0,34.0,0.0,0.0,0.0,1.0
347.0,0.0,0.4,1.0,0.0,1.0
347.0,1.0,0.4,1.0,0.0,2.0
347.0,2.0,0.4,2.0,1.0,1.0
347.0,3.0,0.4,1.0,1.0,0.0
347.0,4.0,0.4,0.0,1.0,0.0
347.0,5.0,0.4,0.0,0.0,0.0
347.0,6.0,0.4,0.0,0.0,1.0
347.0,7.0,0.4,1.0,0.0,1.0
347.0,8.0,0.4,1.0,0.0,2.0
347.0,9.0,0.4,2.0,1.0,0.0
347.0,10.0,0.4,0.0,0.0,1.0
347.0,11.0,0.4,1.0,1.0,0.0
347.0,12.0,0.4,0.0,0.0,1.0
347.0,13.0,0.4,1.0,0.0,2.0
347.0,14.0,0.4,2.0,0.0,3.0
347.0,15.0,0.4,3.0,1.0,0.0
347.0,16.0,0.4,0.0,1.0,0.0
347.0,17.0,0.4,0.0,0.0,0.0
347.0,18.0,0.4,0.0,0.0,1.0
347.0,19.0,0.4,1.0,0.0,1.0
347.0,20.0,0.4,1.0,1.0,0.0
347.0,21.0,0.4,0.0,0.0,1.0
347.0,22.0,0.4,1.0,1.0,0.0
347.0,23.0,0.4,0.0,0.0,0.0
347.0,24.0,0.4,0.0,0.0,0.0
347.0,25.0,0.4,0.0,0.0,0.0
347.0,26.0,0.4,0.0,0.0,1.0
347.0,27.0,0.4,1.0,0.0,2.0
347.0,28.0,0.4,2.0,0.0,2.0
347.0,29.0,0.4,2.0,1.0,0.0
347.0,30.0,0.4,0.0,0.0,0.0
347.0,31.0,0.4,0.0,0.0,1.0
347.0,32.0,0.4,1.0,0.0,2.0
347.0,33.0,0.4,2.0,0.0,3.0
347.0,34.0,0.4,3.0,0.0,3.0
348.0,0.0,0.0,3.0,0.0,4.0
348.0,1.0,0.0,4.0,1.0,0.0
348.0,2.0,0.0,0.0,0.0,1.0
348.0,3.0,0.0,1.0,0.0,1.0
348.0,4.0,0.0,1.0,0.0,1.0
348.0,5.0,0.0,1.0,0.0,2.0
348.0,6.0,0.0,2.0,1.0,0.0
348.0,7.0,0.0,0.0,0.0,1.0
348.0,8.0,0.0,1.0,1.0,0.0
348.0,9.0,0.0,0.0,0.0,1.0
348.0,10.0,0.0,1.0,0.0,2.0
348.0,11.0,0.0,2.0,1.0,0.0
348.0,12.0,0.0,0.0,0.0,1.0
348.0,13.0,0.0,1.0,1.0,1.0
348.0,14.0,0.0,1.0,0.0,1.0
348.0,15.0,0.0,1.0,1.0,0.0
348.0,16.0,0.0,0.0,0.0,1.0
348.0,17.0,0.0,1.0,0.0,1.0
348.0,18.0,0.0,1.0,0.0,1.0
348.0,19.0,0.0,1.0,1.0,0.0
348.0,20.0,0.0,0.0,0.0,1.0
348.0,21.0,0.0,1.0,0.0,1.0
348.0,22.0,0.0,1.0,1.0,0.0
348.0,23.0,0.0,0.0,0.0,1.0
348.0,24.0,0.0,1.0,0.0,2.0
348.0,25.0,0.0,2.0,0.0,3.0
348.0,26.0,0.0,3.0,1.0,0.0
348.0,27.0,0.0,0.0,0.0,1.0
348.0,28.0,0.0,1.0,0.0,2.0
348.0,29.0,0.0,2.0,0.0,2.0
348.0,30.0,0.0,2.0,1.0,0.0
348.0,31.0,0.0,0.0,0.0,0.0
348.0,32.0,0.0,0.0,0.0,1.0
348.0,33.0,0.0,1.0,0.0,2.0
348.0,34.0,0.0,2.0,0.0,3.0
349.0,0.0,0.4,0.0,0.0,0.0
349.0,1.0,0.4,0.0,0.0,1.0
349.0,2.0,0.4,1.0,0.0,2.0
349.0,3.0,0.4,2.0,0.0,2.0
349.0,4.0,0.4,2.0,0.0,2.0
349.0,5.0,0.4,2.0,0.0,3.0
349.0,6.0,0.4,3.0,0.0,4.0
349.0,7.0,0.4,4.0,1.0,0.0
349.0,8.0,0.4,0.0,0.0,1.0
349.0,9.0,0.4,1.0,0.0,2.0
349.0,10.0,0.4,2.0,1.0,0.0
349.0,11.0,0.4,0.0,0.0,0.0
349.0,12.0,0.4,0.0,0.0,1.0
349.0,13.0,0.4,1.0,0.0,2.0
349.0,14.0,0.4,2.0,0.0,2.0
349.0,15.0,0.4,2.0,0.0,3.0
349.0,16.0,0.4,3.0,1.0,0.0
349.0,17.0,0.4,0.0,0.0,1.0
349.0,18.0,0.4,1.0,0.0,1.0
349.0,19.0,0.4,1.0,1.0,0.0
349.0,20.0,0.4,0.0,0.0,0.0
349.0,21.0,0.4,0.0,0.0,0.0
349.0,22.0,0.4,0.0,1.0,0.0
349.0,23.0,0.4,0.0,0.0,1.0
349.0,24.0,0.4,1.0,0.0,2.0
349.0,25.0,0.4,2.0,0.0,3.0
349.0,26.0,0.4,3.0,1.0,0.0
349.0,27.0,0.4,0.0,1.0,0.0
349.0,28.0,0.4,0.0,0.0,1.0
349.0,29.0,0.4,1.0,0.0,2.0
349.0,30.0,0.4,2.0,0.0,3.0
349.0,31.0,0.4,3.0,0.0,4.0
349.0,32.0,0.4,4.0,1.0,0.0
349.0,33.0,0.4,0.0,1.0,0.0
349.0,34.0,0.4,0.0,0.0,1.0
350.0,0.0,0.0,3.0,1.0,1.0
350.0,1.0,0.0,1.0,0.0,2.0
350.0,2.0,0.0,2.0,0.0,3.0
350.0,3.0,0.0,3.0,1.0,0.0
350.0,4.0,0.0,0.0,0.0,1.0
350.0,5.0,0.0,1.0,1.0,0.0
350.0,6.0,0.0,0.0,1.0,0.0
350.0,7.0,0.0,0.0,0.0,1.0
350.0,8.0,0.0,1.0,0.0,1.0
350.0,9.0,0.0,1.0,0.0,2.0
350.0,10.0,0.0,2.0,1.0,0.0
350.0,11.0,0.0,0.0,0.0,1.0
350.0,12.0,0.0,1.0,0.0,2.0
350.0,13.0,0.0,2.0,0.0,2.0
350.0,14.0,0.0,2.0,1.0,0.0
350.0,15.0,0.0,0.0,0.0,0.0
350.0,16.0,0.0,0.0,0.0,1.0
350.0,17.0,0.0,1.0,0.0,1.0
350.0,18.0,0.0,1.0,0.0,1.0
350.0,19.0,0.0,1.0,0.0,2.0
350.0,20.0,0.0,2.0,0.0,3.0
350.0,21.0,0.0,3.0,1.0,0.0
350.0,22.0,0.0,0.0,1.0,0.0
350.0,23.0,0.0,0.0,0.0,1.0
350.0,24.0,0.0,1.0,0.0,2.0
350.0,25.0,0.0,2.0,0.0,3.0
350.0,26.0,0.0,3.0,0.0,4.0
350.0,27.0,0.0,4.0,0.0,4.0
350.0,28.0,0.0,4.0,0.0,4.0
350.0,29.0,0.0,4.0,1.0,0.0
350.0,30.0,0.0,0.0,0.0,1.0
350.0,31.0,0.0,1.0,1.0,0.0
350.0,32.0,0.0,0.0,0.0,1.0
350.0,33.0,0.0,1.0,1.0,0.0
350.0,34.0,0.0,0.0,1.0,0.0
351.0,0.0,0.4,4.0,1.0,0.0
351.0,1.0,0.4,0.0,0.0,0.0
351.0,2.0,0.4,0.0,0.0,0.0
351.0,3.0,0.4,0.0,0.0,1.0
351.0,4.0,0.4,1.0,0.0,2.0
351.0,5.0,0.4,2.0,1.0,0.0
351.0,6.0,0.4,0.0,1.0,0.0
351.0,7.0,0.4,0.0,0.0,1.0
351.0,8.0,0.4,1.0,0.0,1.0
351.0,9.0,0.4,1.0,0.0,1.0
351.0,10.0,0.4,1.0,0.0,2.0
351.0,11.0,0.4,2.0,1.0,0.0
351.0,12.0,0.4,0.0,0.0,1.0
351.0,13.0,0.4,1.0,0.0,2.0
351.0,14.0,0.4,2.0,0.0,3.0
351.0,15.0,0.4,3.0,1.0,0.0
351.0,16.0,0.4,0.0,1.0,0.0
351.0,17.0,0.4,0.0,0.0,1.0
351.0,18.0,0.4,1.0,1.0,0.0
351.0,19.0,0.4,0.0,0.0,1.0
351.0,20.0,0.4,1.0,1.0,0.0
351.0,21.0,0.4,0.0,0.0,1.0
351.0,22.0,0.4,1.0,0.0,1.0
351.0,23.0,0.4,1.0,0.0,2.0
351.0,24.0,0.4,2.0,0.0,3.0
351.0,25.0,0.4,3.0,1.0,0.0
351.0,26.0,0.4,0.0,0.0,0.0
351.0,27.0,0.4,0.0,0.0,1.0
351.0,28.0,0.4,1.0,0.0,1.0
351.0,29.0,0.4,1.0,0.0,1.0
351.0,30.0,0.4,1.0,1.0,1.0
351.0,31.0,0.4,1.0,0.0,2.0
351.0,32.0,0.4,2.0,1.0,1.0
351.0,33.0,0.4,1.0,1.0,0.0
351.0,34.0,0.4,0.0,0.0,1.0
352.0,0.0,0.0,1.0,0.0,2.0
352.0,1.0,0.0,2.0,0.0,3.0
352.0,2.0,0.0,3.0,0.0,3.0
352.0,3.0,0.0,3.0,1.0,0.0
352.0,4.0,0.0,0.0,0.0,1.0
352.0,5.0,0.0,1.0,0.0,1.0
352.0,6.0,0.0,1.0,0.0,2.0
352.0,7.0,0.0,2.0,1.0,0.0
352.0,8.0,0.0,0.0,0.0,1.0
352.0,9.0,0.0,1.0,0.0,2.0
352.0,10.0,0.0,2.0,1.0,0.0
352.0,11.0,0.0,0.0,1.0,0.0
352.0,12.0,0.0,0.0,0.0,1.0
352.0,13.0,0.0,1.0,0.0,2.0
352.0,14.0,0.0,2.0,0.0,2.0
352.0,15.0,0.0,2.0,1.0,0.0
352.0,16.0,0.0,0.0,0.0,1.0
352.0,17.0,0.0,1.0,0.0,2.0
352.0,18.0,0.0,2.0,0.0,2.0
352.0,19.0,0.0,2.0,1.0,0.0
352.0,20.0,0.0,0.0,0.0,1.0
352.0,21.0,0.0,1.0,0.0,2.0
352.0,22.0,0.0,2.0,1.0,1.0
352.0,23.0,0.0,1.0,0.0,2.0
352.0,24.0,0.0,2.0,0.0,3.0
352.0,25.0,0.0,3.0,1.0,0.0
352.0,26.0,0.0,0.0,1.0,0.0
352.0,27.0,0.0,0.0,0.0,1.0
352.0,28.0,0.0,1.0,1.0,0.0
352.0,29.0,0.0,0.0,0.0,1.0
352.0,30.0,0.0,1.0,0.0,2.0
352.0,31.0,0.0,2.0,0.0,3.0
352.0,32.0,0.0,3.0,1.0,0.0
352.0,33.0,0.0,0.0,0.0,1.0
352.0,34.0,0.0,1.0,1.0,0.0
353.0,0.0,0.4,1.0,0.0,1.0
353.0,1.0,0.4,1.0,1.0,0.0
353.0,2.0,0.4,0.0,0.0,1.0
353.0,3.0,0.4,1.0,1.0,0.0
353.0,4.0,0.4,0.0,0.0,1.0
353.0,5.0,0.4,1.0,0.0,2.0
353.0,6.0,0.4,2.0,1.0,0.0
353.0,7.0,0.4,0.0,0.0,1.0
353.0,8.0,0.4,1.0,0.0,2.0
353.0,9.0,0.4,2.0,1.0,0.0
353.0,10.0,0.4,0.0,0.0,1.0
353.0,11.0,0.4,1.0,0.0,2.0
353.0,12.0,0.4,2.0,0.0,3.0
353.0,13.0,0.4,3.0,0.0,4.0
353.0,14.0,0.4,4.0,0.0,4.0
353.0,15.0,0.4,4.0,1.0,0.0
353.0,16.0,0.4,0.0,0.0,1.0
353.0,17.0,0.4,1.0,0.0,2.0
353.0,18.0,0.4,2.0,1.0,0.0
353.0,19.0,0.4,0.0,0.0,0.0
353.0,20.0,0.4,0.0,0.0,1.0
353.0,21.0,0.4,1.0,0.0,2.0
353.0,22.0,0.4,2.0,1.0,0.0
353.0,23.0,0.4,0.0,0.0,0.0
353.0,24.0,0.4,0.0,0.0,1.0
353.0,25.0,0.4,1.0,0.0,1.0
353.0,26.0,0.4,1.0,0.0,1.0
353.0,27.0,0.4,1.0,0.0,2.0
353.0,28.0,0.4,2.0,1.0,0.0
353.0,29.0,0.4,0.0,0.0,0.0
353.0,30.0,0.4,0.0,0.0,0.0
353.0,31.0,0.4,0.0,0.0,1.0
353.0,32.0,0.4,1.0,0.0,2.0
353.0,33.0,0.4,2.0,0.0,3.0
353.0,34.0,0.4,3.0,0.0,4.0
354.0,0.0,0.0,0.0,0.0,0.0
354.0,1.0,0.0,0.0,0.0,1.0
354.0,2.0,0.0,1.0,1.0,0.0
354.0,3.0,0.0,0.0,0.0,1.0
354.0,4.0,0.0,1.0,0.0,1.0
354.0,5.0,0.0,1.0,0.0,1.0
354.0,6.0,0.0,1.0,0.0,2.0
354.0,7.0,0.0,2.0,0.0,3.0
354.0,8.0,0.0,3.0,0.0,4.0
354.0,9.0,0.0,4.0,0.0,4.0
354.0,10.0,0.0,4.0,1.0,0.0
354.0,11.0,0.0,0.0,0.0,1.0
354.0,12.0,0.0,1.0,0.0,1.0
354.0,13.0,0.0,1.0,1.0,0.0
354.0,14.0,0.0,0.0,0.0,0.0
354.0,15.0,0.0,0.0,0.0,1.0
354.0,16.0,0.0,1.0,0.0,1.0
354.0,17.0,0.0,1.0,0.0,2.0
354.0,18.0,0.0,2.0,0.0,3.0
354.0,19.0,0.0,3.0,1.0,0.0
354.0,20.0,0.0,0.0,0.0,1.0
354.0,21.0,0.0,1.0,0.0,2.0
354.0,22.0,0.0,2.0,0.0,3.0
354.0,23.0,0.0,3.0,1.0,0.0
354.0,24.0,0.0,0.0,0.0,1.0
354.0,25.0,0.0,1.0,0.0,2.0
354.0,26.0,0.0,2.0,1.0,0.0
354.0,27.0,0.0,0.0,0.0,0.0
354.0,28.0,0.0,0.0,1.0,0.0
354.0,29.0,0.0,0.0,0.0,0.0
354.0,30.0,0.0,0.0,0.0,1.0
354.0,31.0,0.0,1.0,1.0,0.0
354.0,32.0,0.0,0.0,0.0,1.0
354.0,33.0,0.0,1.0,1.0,0.0
354.0,34.0,0.0,0.0,0.0,0.0
355.0,0.0,0.4,4.0,1.0,0.0
355.0,1.0,0.4,0.0,0.0,1.0
355.0,2.0,0.4,1.0,0.0,2.0
355.0,3.0,0.4,2.0,1.0,0.0
355.0,4.0,0.4,0.0,0.0,1.0
355.0,5.0,0.4,1.0,0.0,2.0
355.0,6.0,0.4,2.0,1.0,0.0
355.0,7.0,0.4,0.0,0.0,1.0
355.0,8.0,0.4,1.0,0.0,2.0
